semester,course_id,course_code,memo,name,chinese_name,limit,reg_num,time,credit,hours,lecturer,type
1111,910367,SESE00032,,War and Literature,戰爭與文學,Unlimited,9,R34-,2,2,系統工程,2
1111,910368,SESE10107,,Geospatial Special Practice(I),空間科學專題實作(1),Unlimited,6,M567-,1,3,黃立信,1
1111,910369,SESE10102,,Special Topics in Integration of Environmental Information and Engineering (I),環境資訊及工程整合專題實作(1),Unlimited,9,M567-,1,3,林玉菁,1
1111,910370,SESE20019,,Geodesy Practice,大地測量學實習,Unlimited,6,F234-,1,3,李宜珊,1
1111,910371,SESE10078,,Meteorology,氣象學,Unlimited,36,W1F12-,3,3,系統工程,1
1111,910372,SESE10163,,Computer Aided Drawing and Practice,電腦輔助製圖與實作,Unlimited,36,R123-,2,3,簡志峻,1
1111,910373,SESE10079,,Hydrology and Flood Controll,水文及防洪工程,Unlimited,25,W567-,3,3,趙振宇,1
1111,910374,SESE10026,,Engineering Mathematics(1),工程數學(1),Unlimited,37,T234-,3,3,林志平、楊順欽,1
1111,910375,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,31,T8-,0,1,賴渝翔,1
1111,910376,SESE10083,,Surveying Adjustment Computation,測量平差計算,Unlimited,9,W567-,1,3,黃立信,1
1111,910377,SESE10080,,Fluid Mechanics,流體力學,Unlimited,27,T567-,3,3,系統工程,2
1111,910378,SESE10024,,Engineering Materials,工程材料學,Unlimited,24,M9ab-,3,3,簡志峻,1
1111,910379,SESE10152,,Introduction to Remote Sensing,遙感探測概論,Unlimited,9,M567-,3,3,吳憲珉,1
1111,910380,SESE10082,,Surveying Adjustment Theory,測量平差,Unlimited,9,T567-,3,3,黃立信,1
1111,910381,SESE10028,,Engineering Mechanics,工程力學,Unlimited,37,T9ab-,3,3,宋欣芳,1
1111,910382,SESE10018,,Meteorological Measurements and Practice,大氣測計學及實習,Unlimited,3,W567-,3,3,林永慶,1
1111,910384,SESE00032,,War and Literature,戰爭與文學,Unlimited,26,R56-,2,2,系統工程,2
1111,910385,SESE10026,,Engineering Mathematics(1),工程數學(1),Unlimited,31,M567-,3,3,潘冠呈,1
1111,910386,SESE10169,,Advanced Programming Language,高階程式語言,Unlimited,19,M9ab-,3,3,雷賀君,2
1111,910387,SESE10042,,Engineering Mechanics - Statics,應用力學－靜力學,Unlimited,12,T567-,3,3,陳幼良,1
1111,910388,SESE10160,,Computer Aided Design,電腦輔助設計,Unlimited,31,T9ab-,3,3,徐守仁,2
1111,910389,SESE10030,,Workshop Practice,工廠實習,Unlimited,16,W34-,1,2,蔡林昌,1
1111,910390,SESE10035,,Ammunitions,彈藥學,Unlimited,12,W56-,2,2,葉昭南,1
1111,910393,SESE00115,,Thermodynamics,熱力學,Unlimited,41,M34R1-,3,3,黃寶錩,1
1111,910394,SESE10120,,Introduction of Naval Architecture and Ocean Engineering,船舶及海洋工程概論,Unlimited,6,T12F2-,3,3,陳冠宇,2
1111,910395,SESE10121,,Hull Form Calculation and Drawing,船體計算與製圖,Unlimited,6,W567-,1,3,潘冠呈,1
1111,910396,SESE10144,,Principles of Vehicle Systems,車輛系統原理,Unlimited,13,W567-,3,3,黃寶錩,1
1111,910397,SESE10096,,Fuel and Oil Analysis,燃料及油品分析實務,Unlimited,13,F234-,3,3,黃寶錩,2
1111,910398,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,20,M8-,0,1,劉中宇,1
1111,910399,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,16,T2-,0,1,黃文鍵,1
1111,910400,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,8,F1-,0,1,曾有志,1
1111,910401,SESE10214,,Weapon System Engineering Project(3),兵器工程專題實作(3),Unlimited,25,M567-,1,3,陳幼良、葉昭南,1
1111,910402,SESE00058,,Music and Life,音樂與人生  ,Unlimited,30,W56-,2,2,系統工程,2
1111,910403,SESE00048,,Technology and the Future Life,科技與未來生活  ,Unlimited,28,M34-,2,2,鄭根發,2
1111,910404,SESE10217,,Simple Vehicle Design and Manufacture Project(3),車輛設計製造專題實作(3),Unlimited,6,M567-,1,3,黃寶錩,1
1111,910405,SESE10218,,Simple Vehicle Power Engineering Project(3),車輛動力工程專題實作(3),Unlimited,7,M567-,1,3,周志正,1
1111,910406,SESE10219,,Simple Vehicle Control Engineering Project(3),車輛控制工程專題實作(3),Unlimited,5,M567-,1,3,許曆山,1
1111,910407,SESE10220,,Special Ship Design Project(3),特殊船舶設計專題實作(3),Unlimited,11,M567-,1,3,劉宗龍,1
1111,910408,SESE10006,,Wespon System Engineering Project(I),兵器工程專題實作(1),Unlimited,24,M567-,1,3,鄧世剛、李永隆,1
1111,910409,SESE00048,,Technology and the Future Life,科技與未來生活  ,Unlimited,27,R12-,2,2,鄭根發,2
1111,910410,SESE00043,,Environmental Protection,環境保護  ,Unlimited,28,W12-,2,2,鄭根發,2
1111,910411,SESE10141,,Simple Vehicle Design and Manufacture Project(I),車輛設計製造專題實作(1),Unlimited,8,M567-,1,3,宋易哲,1
1111,910412,SESE00043,,Environmental Protection,環境保護  ,Unlimited,29,R56-,2,2,鄭根發,2
1111,910413,SESE00050,,Aesthetics and Life,美學與人生  ,Unlimited,13,W34-,2,2,系統工程,2
1111,910414,SESE10101,,Special Ship Design Project(I),特殊船舶設計專題實作(1),Unlimited,8,M567-,1,3,林俊成,1
1111,910415,SESE00034,,japanese(I),日文(一) ,Unlimited,29,F12-,2,2,系統工程,2
1111,910416,SESE20022,,Introduction to Cryptography,密碼學概論,Unlimited,15,F123-,3,3,羅嘉寧,1
1111,910417,SESE00026,,Calculus Tutor(1),微積分輔導(1),Unlimited,98,Rabc-,0,3,系統工程,2
1111,910418,SESE00036,,General Physics Tutor(1),普通物理輔導(1),Unlimited,96,Mabc-,0,3,系統工程,2
1111,910419,SESE00035,,General Chemistry Tutor,普通化學輔導,Unlimited,98,Fabc-,0,3,系統工程,2
1111,910420,SESE20078,,Project on Mechanical Design and Manufactujring (3),設計製造專題實作(3),Unlimited,4,M567-,1,3,尤懷德,1
1111,910421,SESE00034,,japanese(I),日文(一) ,Unlimited,29,F34-,2,2,系統工程,2
1111,910422,SESE00005,,Biographical Literature,傳記文學賞析,Unlimited,10,W56-,2,2,系統工程,2
1111,910424,SESE00030,,Gender Education,性別教育,Unlimited,11,R56-,2,2,系統工程,2
1111,910425,SESE00044,,The Study of Death,生死學,Unlimited,30,R56-,2,2,系統工程,2
1111,910426,SESE00046,,Modern Politics Thoughe,當代政治思潮,Unlimited,29,F12-,2,2,系統工程,2
1111,910427,SESE00046,,Modern Politics Thoughe,當代政治思潮,Unlimited,29,F34-,2,2,系統工程,2
1111,910428,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,14,R6-,0,1,藍建武,1
1111,910429,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,33,F1-,0,1,陳冠宇,1
1111,910430,SESE00061,,Physical Education(3),體育(3),Unlimited,38,T12-,0,2,系統工程,1
1111,910431,SESE00061,,Physical Education(3),體育(3),Unlimited,29,T34-,0,2,系統工程,1
1111,910432,SESE00061,,Physical Education(3),體育(3),Unlimited,32,T34-,0,2,系統工程,1
1111,910433,SESE00063,,Physical Education(5),體育(5),Unlimited,20,W34-,0,2,系統工程,1
1111,910434,SESE00063,,Physical Education(5),體育(5),Unlimited,35,R34-,0,2,系統工程,1
1111,910435,SESE00063,,Physical Education(5),體育(5),Unlimited,49,R34-,0,2,系統工程,1
1111,910436,SESE00063,,Physical Education(5),體育(5),Unlimited,40,W34-,0,2,系統工程,1
1111,910437,SESE10171,,Physical Education(7),體育(7),Unlimited,29,R56-,0,2,系統工程,1
1111,910438,SESE10171,,Physical Education(7),體育(7),Unlimited,5,W12-,0,2,系統工程,1
1111,910439,SESE10171,,Physical Education(7),體育(7),Unlimited,11,R12-,0,2,系統工程,1
1111,910440,SESE10186,,Physical Education,體育,Unlimited,10,W78-,0,2,系統工程,1
1111,910441,SESE10030,,Workshop Practice,工廠實習,Unlimited,15,W34-,1,2,黃國鑫,1
1111,910442,SESE00018,,Studies on Mainland China,大陸問題研究,Unlimited,13,T567-,3,3,系統工程,1
1111,910443,SESE20051,,Satellite Meteorology,衛星氣象學,Unlimited,3,T1R12-,3,3,林永慶,2
1111,910445,SESE10048,,Special Topics for the Control and Automation,控制與自動化專題實作(1),Unlimited,5,M567-,1,3,林振輝,1
1111,910446,SESE10091,,Project on Thermal Fluid,熱流量測專題實作(1),Unlimited,5,M9ab-,1,3,賴渝翔,1
1111,910448,SESE00121,,Basic Military English,基礎軍事英文,Unlimited,10,F12-,2,2,系統工程,2
1111,910449,SESE00121,,Basic Military English,基礎軍事英文,Unlimited,12,F34-,2,2,系統工程,2
1111,910450,SESE00122,,Introduction to Kinematics,運動科學概論,Unlimited,28,M34-,2,2,系統工程,2
1111,910451,SESE00123,,Pressure Management and Career Planning,壓力管理與生涯規劃,Unlimited,22,W12-,2,2,系統工程,2
1111,910453,SESE00123,,Pressure Management and Career Planning,壓力管理與生涯規劃,Unlimited,24,W34-,2,2,系統工程,2
1111,910454,SESE00124,,Fitness and Health,體適能與健康,Unlimited,23,R56-,2,2,系統工程,2
1111,910455,SESE00055,,Financial Management,財務管理 ,Unlimited,27,F12-,2,2,系統工程,2
1111,910456,SESE00055,,Financial Management,財務管理 ,Unlimited,29,F34-,2,2,系統工程,2
1111,910457,SESE00009,,History of Taiwan,台灣史,Unlimited,5,W78-,2,2,系統工程,2
1111,910458,SESE00059,,Physical Education(1),體育(1),Unlimited,27,T56-,0,2,系統工程,1
1111,515600,CSCS10018,,"Computer Science and Engineering Projects (I)
ENG",資訊工程專題(一),0,164,S56-ED102[GF],2,2,資工系,1
1111,515601,CSCS20002,,"LabVIEW Programming Language
[COE,CI] GECIDAST",LabVIEW 程式語言,70,82,"F34-EC315[GF],F34-EC316[GF]",3,3,蕭子健,2
1111,515602,CSCS00003,,Career Planning and Mentor of Hours,生涯規劃及導師時間,218,188,W78-EDB27[GF],0,2,楊武,1
1111,515603,CSCS20013,,Introduction to Multimedia Information System,多媒體資訊系統概論,80,101,F56-EC022[GF],3,3,蕭旭峰,2
1111,515604,CSCS20012,,Multimedia and Human Computer Interaction Capstone,多媒體與人機互動總整與實作,60,39,T56-ED117[GF],3,3,詹力韋、張永儒,2
1111,515605,CSCS00002,,Service Learning II,服務學習(二),218,167,T1-ED117[GF],0,1,黃敬群,1
1111,515606,CSCS20043,,Computer System Administration,計算機系統管理,131,116,Rabc-EC122[GF],3,3,曾建超,2
1111,515609,CSCS10002,,Basic Programming,基礎程式設計,Unlimited,284,,0,3,洪瑞鴻、黃寗琪、林政寬,1
1111,515610,CSCS10020,,Computer Science Seminars,資訊工程研討,218,213,M56-ED117[GF],0,2,林一平,1
1111,515611,CSCS10019,,"Computer Science and Engineering Projects (II)
ENG",資訊工程專題(二),175,110,W78-EC022[GF],2,2,邱維辰,1
1111,515612,CSCS20009,,Elementary graph theory,圖形理論導論,150,152,M56-EC022[GF],3,3,李毅郎,2
1111,515613,CSCS10006,,"Digital Circuit Lab.
ENG",數位電路實驗,60,57,"MabcF34-EC022[GF],Mabc-EC220[GF],Mabc-EC221[GF],Mabc-EC222[GF]",3,5,范倫達,2
1111,515614,CSCS20033,,Competitive Programming (II),競技程式設計(二),65,13,"Fabc-EC022[GF],Fabc-EC122[GF]",3,3,謝旻錚,2
1111,515615,CSCS20032,,Competitive Programming(III),競技程式設計(三),80,11,S34n-EC115[GF],3,3,謝旻錚,2
1111,515616,CSCS20004,,"MATLAB Programming Language
ENG",MATLAB 程式語言,40,48,T34-EC315[GF],3,3,王才沛,2
1111,515617,CSCS20052,,"Introduction to Natural Language Processing
ENG",自然語言處理概論,40,32,R567-EC115[GF],3,3,顏安孜,2
1111,515618,CSCS20008,,Enterprise Cybersecurity,企業網路安全,40,46,R34-EC329[GF],3,3,謝續平,2
1111,515620,CSCS20025,,Computer Vision for UAV Autopilot,無人機自動飛航與電腦視覺概論,36,46,Tabc-,3,3,陳冠文,2
1111,515621,CSCS20019,,Microprocessor Systems: Principles andImplementation,微處理機系統原理與實作,60,21,F34-EC114[GF],3,3,蔡淳仁,2
1111,516200,ENCV10007,,Engineering Materials,工程材料學,55,64,T56R2-EB118[GF],3,3,陳垂欣,1
1111,516201,ENCV10007,,"Engineering Materials
ENG",工程材料學,55,32,T56R2-EB107[GF],3,3,袁宇秉,1
1111,516202,ENCV10012,,Applied Mechanics,應用力學,55,66,T2R34-EB118[GF],3,3,王彥博,1
1111,516203,ENCV10012,,"Applied Mechanics
ENG",應用力學,55,45,R34-EB107[GF],3,3,林其穎,1
1111,516204,ENCV10005,,Engineering Graphics (I),工程圖學(一),55,62,M5-EB118[GF],1,1,莊子毅,1
1111,516205,ENCV10005,,"Engineering Graphics (I)
ENG",工程圖學(一),55,31,M6-EB118[GF],1,1,莊子毅,1
1111,516206,ENCV00002,,Service Learning I,服務學習(一),Unlimited,86,W9a-EB117[GF],0,2,張智安,1
1111,516207,ENCV10001,,Introduction to Civil Engineering,土木工程概論,110,92,R56-EB117[GF],2,2,土木系,2
1111,516208,ENCV20015,,Mentor's Hours,導師時間,Unlimited,98,W78-EB117[GF],0,2,土木系,2
1111,516209,ENCV20006,,"Chemistry (I)
DL",化學 (一),90,89,W12-SC109[GF],3,3,李大偉,2
1111,516210,ENCV20008,,Chemistry Lab.,化學實驗,Unlimited,40,Wn56-SB119[GF],1,3,李大偉,2
1111,516211,ENCV10020,,Physics Lab. (I),物理實驗（一）,56,57,F234-SA014[GF],1,3,劉宗哲,1
1111,516212,ENCV10020,,"Physics Lab. (I)
ENG",物理實驗（一）,56,28,F234-SA014[GF],1,3,劉宗哲,1
1111,516213,ENCV10009,,Engineering Mathematics(I),工程數學(一),45,53,T234-EB115[GF],3,3,黃世昌,1
1111,516214,ENCV10009,,"Engineering Mathematics(I)
ENG",工程數學(一),45,17,T234-EB227[GF],3,3,林志平,1
1111,516215,ENCV10023,,Introduction to Computer Science,計算機概論,45,41,M567-EB415[GF],3,3,洪士林,1
1111,516216,ENCV10023,,"Introduction to Computer Science
ENG",計算機概論,55,17,M567-,3,3,曾仁杰,1
1111,516217,ENCV10013,,Mechanics of Materials,材料力學,45,51,T56R7-EB415[GF],3,3,洪士林,1
1111,516218,ENCV10013,,"Mechanics of Materials
ENG",材料力學,45,38,T56R7-EB115[GF],3,3,林子剛,1
1111,516219,ENCV20030,,Surveying (II),測量學（二）,60,40,W34-EB115[GF],2,2,黃金維,2
1111,516220,ENCV20016,,"Engineering Statistics
[ECE,CCS,COS] GECI",工程統計學,100,90,M234-EB117[GF],3,3,趙韋安,2
1111,516221,ENCV20031,,Construction Management,營建管理,100,73,F234-EB117[GF],3,3,黃玉霖,2
1111,516223,ENCV10004,,Foundation Engineering,基礎工程,45,48,M7R34-EB115[GF],3,3,單信瑜,1
1111,516224,ENCV10004,,"Foundation Engineering
ENG",基礎工程,45,17,M7R34-EB108[GF],3,3,黃郁惟,1
1111,516225,ENCV10015,,"Hydrology
Science, Technology and Society[ECE,CCS,CBT] GECIDAST",水文學,45,57,T7F34-EB118[GF],3,3,張良正,1
1111,516226,ENCV10015,,"Hydrology
Science, Technology and Society[ECE,CCS,CBT] GECIDASTENG",水文學,45,22,T7F34-EB108[GF],3,3,楊尊華,1
1111,516227,ENCV10006,,Engineering Geology,工程地質學,45,40,T34-EB118[GF],3,3,羅佳明,1
1111,516228,ENCV10017,,Fluid Mechanics Lab.,流體力學實驗,45,28,Tabc-EB108[GF],1,3,于弋翔,1
1111,516229,ENCV10017,,Fluid Mechanics Lab.,流體力學實驗,45,46,Mabc-EB108[GF],1,3,趙韋安,1
1111,516230,ENCV20033,,Theory of Structures (II),結構學（二）,50,23,M34T2-EB107[GF],3,3,郭心怡,2
1111,516231,ENCV20017,,Engineering Mathematics (III),工程數學（三）,50,12,W2R56-EB107[GF],3,3,張憲國,2
1111,516232,ENCV20028,,River Disaster Prevention Technology,河川災害防治技術,80,97,W78-EB118[GF],2,2,楊昇學,2
1111,516233,ENCV20024,,Photogrammetry & Remote Sensing,攝影測量與遙感探測,20,34,W34-EB108[GF],3,3,張智安,2
1111,516234,ENCV20010,,Independent Study (1),土木專題討論 (一),Unlimited,45,,3,3,土木系,2
1111,516235,ENCV20036,,Green Building Information Modeling,綠建築資訊模型,50,44,R567-EB108[GF],3,3,張又升,2
1111,516236,ENCV20023,,Applied Foundation Engineering,應用基礎工程,50,11,T567-EB402[GF],3,3,方永壽,2
1111,516800,SCAC00001,,Chemistry (I),化學(一),Unlimited,50,T56F2-SB210[GF],3,3,刁維光,1
1111,516801,SCAC00001,,Chemistry (I),化學(一),Unlimited,25,M56T9-SC109[GF],3,3,黃立心,1
1111,516802,SCAC00002,,"Chemistry (II)
DL",化學(二),30,18,F78-SC207[GF],3,3,李大偉,1
1111,516803,SCAC00008,,Physics Labs. (1),物理實驗(一),56,54,Wn56-SA014[GF],1,3,謝東儒、鍾介文,1
1111,516804,SCAC00003,,Chemistry Labs. (1),化學實驗(一),55,50,R234-SB119[GF],1,3,刁維光,1
1111,516805,SCAC00005,,Mentor's Hours,導師時間,Unlimited,50,W78-SB201[GF],0,2,張君輔,1
1111,516806,SCAC20015,,Introduction to Computer Science (1),計算機概論(一),60,53,T2R56-CS-PC4[GF],3,3,李大偉,2
1111,516807,SCAC10012,,Organic Chemistry (Ｉ),有機化學(一),60,61,M34W34-SB211[GF],4,4,孫仲銘,1
1111,516808,SCAC10014,,Organic Chemistry Labs. (Ｉ),有機化學實驗(一),50,55,R4n5678-SB120[GF],2,6,孫仲銘,1
1111,516809,SCAC10005,,"Applied Mathematics
ENG",應用數學,60,60,T34F2-SC159[GF],3,3,魏恆理,1
1111,516810,SCAC10018,,Physical Chemistry(I),物理化學(一),60,63,T56R23-SC159[GF],4,4,王建隆,1
1111,516811,SCAC00007,,Service Learning II,服務學習(二),Unlimited,45,M56-SB202[GF],2,2,詹揚翔,2
1111,516812,SCAC10016,,"Inorganic Chemistry (1)
[COE,CBT,CI] GECI",無機化學(一),60,62,T34R2-SB210[GF],3,3,郭俊宏,1
1111,516813,SCAC10002,,Analytical Chemistry (2),分析化學(二),60,55,M56T5-SB211[GF],3,3,陳月枝,1
1111,516814,SCAC10021,,Experiments in Physical Chemistry (II),物化實驗(二),26,32,Rn567-SB219[GF],1,4,吳慶昇,1
1111,516815,SCAC10021,,Experiments in Physical Chemistry (II),物化實驗(二),26,21,R89ab-SB219[GF],1,4,吳慶昇,1
1111,516816,SCAC20017,,"Polymer Chemistry (I)
ENG",高分子化學 (一),Unlimited,26,T67R8-SB211[GF],3,3,張佳智,2
1111,516817,SCAC20010,,Physical Chemistry (III),物理化學(三),70,74,"F4-SC157[GF],M34-SC159[GF]",3,3,曾建銘,2
1111,516818,SCAC20002,,Special Topics of Analytical Chemistry - Communicating Science,分析化學特論-科學研究方法,10,10,W234-EO615[GF],3,3,許馨云,2
1111,516819,SCAC00001,,"Chemistry (I)
ENG",化學(一),Unlimited,18,T56F1-SB203[GF],3,3,魏恆理,1
1111,516820,SCAC00003,,Chemistry Labs. (1),化學實驗(一),Unlimited,8,T234-SB119[GF],1,3,黃立心,1
1111,516821,SCAC10006,,"Seminar A (I)
ENG",書報討論A(一),25,25,W34-SB201[GF],1,2,鄭彥如,1
1111,516822,SCAC10008,,"Seminar B (I)
ENG",書報討論B(一),17,24,R34-SB201[GF],1,2,曾建銘,1
1111,517400,MGEM10001,,Mentor's Hours,導師時間,Unlimited,80,W78-MB520[GF],0,2,工管系,2
1111,517401,MGEM20008,,Introduction to Industrial Engineering and Management,工業工程與管理概論,Unlimited,84,R67-MB520[GF],3,3,張永佳,1
1111,517403,MGEM10006,,Manufacturing Processes,製造程序,Unlimited,69,M567-MB405[GF],3,3,林義貴,1
1111,517404,MGEM20013,,Facility Planning,設施規劃,70,70,M567-MB520[GF],3,3,陳文智,1
1111,517405,MGEM20002,,Human Factors Engineering,人因工程,80,98,F234-MB520[GF],3,3,陳亭志,1
1111,517406,MGEM20004,,Quality Management,品質管理,Unlimited,81,R34-MB520[GF],3,3,張永佳,1
1111,517407,MGEM20003,,Global Logistics Management,全球運籌管理,Unlimited,38,R567-MB405[GF],3,3,林義貴,2
1111,517408,MGEM20009,,Industrial Practice,工業工程與管理實務,Unlimited,51,T56W2-MB506[GF],2,3,劉建良,1
1111,517409,MGEM20007,,Independent Study (II),工業工程與管理專題研討（二）,Unlimited,51,,3,3,工管系,2
1111,517410,MGCM10007,,Production and Operation Management,生產與作業管理,80,90,W234-MB520[GF],3,3,王志軒,1
1111,517411,MGEM20016,,Cognitive and Organizational Ergonomics,認知與組織人因工程,Unlimited,8,M234-MB418[GF],3,3,賴學儀,2
1111,517412,MGEM10004,,Service Learning I,服務學習(一),Unlimited,81,,0,1,工管系,1
1111,410000,BTBT10028,,Physics(I),物理(一),Unlimited,66,T7F34-SC159[GF],3,3,張正宏,1
1111,410001,BTBT10032,,Physics Labs. (I),物理實驗（一）,56,20,R234-SA014[GF],1,3,劉宗哲,1
1111,410002,BTBT10032,,Physics Labs. (I),物理實驗（一）,56,37,R234-SA014[GF],1,3,劉宗哲,1
1111,410003,BTBT10007,,Chemistry,化學,Unlimited,30,M789-SC109[GF],3,3,王雲銘、尤禎祥,1
1111,410004,BTBT10007,,Chemistry,化學,Unlimited,49,M789-SC151[GF],3,3,李明家、張晉源,1
1111,410005,BTBT10008,,Chemistry Labs.,化學實驗,Unlimited,25,R567-SB119[GF],1,3,黃立心,1
1111,410006,BTBT10008,,Chemistry Labs.,化學實驗,Unlimited,26,M234-SB119[GF],1,3,劉學儒,1
1111,410007,BTBT10014,,"General Biology
GECLGEC[ECE,COS,CHK] GECIDAST",普通生物學（一）,90,82,"W5-SA320[GF],M34-SC106[GF]",3,3,林勇欣、趙啟宏、蘇昱誠,1
1111,410008,BTBT10014,,"General Biology
GECLGEC[ECE,COS,CHK] GECIDAST",普通生物學（一）,90,83,W6R56-SA320[GF],3,3,林勇欣、鄒協成、莊碧簪,1
1111,410009,BTBT10017,,General Biology Lab.(I),普通生物學實驗(一),Unlimited,11,M9ab-,1,3,陳文亮,1
1111,410010,BTBT00006,,Career Planning and Mentor's Hours,生涯規劃及導師時間,Unlimited,55,W78-SC105[GF],0,2,生科系,1
1111,410011,BTBT00006,,Career Planning and Mentor's Hours,生涯規劃及導師時間,Unlimited,21,W78-SC109[GF],0,2,生科系,1
1111,410012,BTBT10054,,Introduction to Computaional Biology,計算生物概論,Unlimited,81,F56-A103[GF],2,2,朱智瑋、林峻宇,1
1111,410013,BTBT10023,,Organic Chemistry (II),有機化學（二）,Unlimited,24,T56R34-ED102[GF],4,4,莊士卿,2
1111,410014,BTBT10034,,Biochemistry (I),生物化學（一）,40,40,M2W34-SC105[GF],3,3,吳東昆、楊裕雄、張晉源,1
1111,410015,BTBT10034,,Biochemistry (I),生物化學（一）,40,25,M2W34-SC110[GF],3,3,蕭育源、高智飛,1
1111,410016,BTBT10034,,"Biochemistry (I)
ENG",生物化學（一）,30,28,M3F78-SC158[GF],3,3,蘭宜錚,1
1111,410017,BTBT00003,,Service Learning II,服務學習(二),Unlimited,71,M9Fn-SC152[GF],1,2,陳文亮、林奇宏、吳妍華,1
1111,410018,BTBT10042,,"Introduction to Biotechnology (I)
GECL[ECE,CCS,COE,COS,CI] GECIDLDAST",生物科技概論(一),120,137,T2-,1,1,蘭宜錚,1
1111,410019,BTBT10036,,Biochemistry lab.,生物化學實驗,45,27,R567-,1,3,吳東昆,1
1111,410020,BTBT10036,,Biochemistry lab.,生物化學實驗,45,45,R567-,1,3,張晉源,1
1111,410021,BTBT10026,,Physical Chemistry(I),物理化學(一),Unlimited,27,W56R2-SC105[GF],3,3,高雅婷,2
1111,410022,BTBT10024,,Organic Chemistry Lab. (I),有機化學實驗（一）,Unlimited,52,M4n5678-,2,6,蒙國光,2
1111,410023,BTBT10060,,Genetics,遺傳學,Unlimited,52,R34F2-SC151[GF],3,3,莊碧簪、黃兆祺、林勇欣,2
1111,410024,BTBT10048,,Programming Language and Exercise,程式語言及演習,40,8,T34R89-CS-PC3[GF],3,4,陸志豪,1
1111,410025,BTBT20002,,Instrumental Analysis,儀器分析,30,11,M3W23-BI302[BA],3,3,李明家,2
1111,410026,BTBT20023,,Microbiology Lab.,微生物學實驗,20,5,Wn56-,1,3,曾慶平、麥如村,2
1111,410027,BTBT20052,,Cell Biology (I),細胞生物學(一),80,58,F34-SC106[GF],2,2,梁美智、邱光裕、趙啟宏,2
1111,410028,BTBT20005,,Molecular Biology (II),分子生物學(二),40,43,M4W56-SC160[GF],3,3,廖光文、蕭育源、黃兆祺,2
1111,410030,BTBT20018,,Research(II),專題研究(二),Unlimited,36,,1,3,生科系,2
1111,410031,BTBT20008,,Synthetic Biology(I),合成生物學(一),Unlimited,58,U123-SC151[GF],3,3,陳文亮、李曉青,2
1111,410032,BTBT20035,,Physiology (I),生理學(一),60,59,M56-SC106[GF],2,2,林志生、曲在雯,2
1111,410033,BTBT20020,,Research(IV),專題研究(四),Unlimited,19,,1,3,生科系,2
1111,410034,BTBT20049,,Neurobiology (I),神經生物學(一),Unlimited,46,R34-SC109[GF],2,2,莊碧簪、黃植懋、高智飛,2
1111,514100,HSFL10023,,English Composition (1) A,英文作文(一) A組,18,19,M34-HC401[GF],2,2,朱品璇,1
1111,514101,HSFL10024,,English Composition (1) B,英文作文(一) B組,18,18,M34-HC402[GF],2,2,盧郁安,1
1111,514102,HSFL10025,,English Composition (1) C,英文作文(一) C組,18,19,M34-HC404[GF],2,2,胡心瑜,1
1111,514103,HSFL10015,,"Freshman English (1):an Introductory Approach to Literature
ENG",大一英文(一)：文學作品導讀,Unlimited,53,W234-F210[GF],3,3,楊雅筑,1
1111,514104,HSFL10032,,"Introduction to Linguistics (1)
Optional Liberal EducationDASCENG",語言學概論(一),80,76,R34-F210[GF],2,2,盧郁安,1
1111,514105,HSFL10020,,Service Learning (I),服務學習(一),Unlimited,50,S1-,0,1,盧郁安、胡心瑜,1
1111,514106,HSFL10019,,Mentor's Hours,導師時間,Unlimited,51,W78-,0,2,劉辰生,1
1111,514107,HSFL20015,,"English Literature (1)
ENG",英國文學(一),Unlimited,57,T567-F210[GF],3,3,胡心瑜,1
1111,514108,HSFL20021,,Advanced Writing (1) A,高級寫作(一) A組,18,16,W234-HC402[GF],3,3,辜崇豪,1
1111,514109,HSFL20022,,Advanced Writing (1) B,高級寫作(一) B組,18,18,W234-F203[GF],3,3,劉啟明,1
1111,514110,HSFL20023,,Advanced Writing (1) C,高級寫作(一) C組,18,17,W234-F322[GF],3,3,潘荷仙,1
1111,514111,HSFL20027,,Advanced Translation A,高級翻譯 A組,27,24,R34-HC104[GF],2,2,陳韙寧,1
1111,514112,HSFL20028,,Advanced Translation B,高級翻譯 B組,27,27,R34-HC402[GF],2,2,吳煒聲,1
1111,514113,HSFL20018,,"Phonetics/Phonology
ENG",語音學/音韻學,Unlimited,54,R567-F210[GF],3,3,李相任,1
1111,514114,HSFL10009,,Elementary French (1),初級法文(一),18,7,M56-F203[GF],2,2,楊啟嵐,1
1111,514115,HSFL10011,,Elementary Japanese (1),初級日文(一),28,28,M34-HC101[GF],2,2,王瑋婷,1
1111,514116,HSFL10007,,Elementary Spanish (I),初級西班牙文(一),22,22,M56-HC401[GF],2,2,詹閔如,1
1111,514117,HSFL20013,,"American Literature (1)
ENG",美國文學(一),60,54,W234-HC103[GF],3,3,包德樂,1
1111,514118,HSFL20011,,"Syntax/Semantics
ENG",句法學/語意學,Unlimited,50,T234-F210[GF],3,3,劉啟明,1
1111,514119,HSFL10014,,Basic Theatre Acting Training,基礎表演,Unlimited,33,S234-,3,3,姜睿明,2
